game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
power655,00667,giai-nhat,Giải Nhất,40000000,3,
power655,00667,giai-nhi,Giải Nhì,500000,500,
power655,00667,giai-ba,Giải Ba,50000,11925,
power655,00668,jackpot-1,Jackpot 1,,0,38074658250
power655,00668,jackpot-2,Jackpot 2,,1,3897184250
power655,00668,giai-nhat,Giải Nhất,40000000,12,
power655,00668,giai-nhi,Giải Nhì,500000,803,
power655,00668,giai-ba,Giải Ba,50000,16136,
power655,00669,jackpot-1,Jackpot 1,,1,40268451000
power655,00669,jackpot-2,Jackpot 2,,0,3243754750
power655,00669,giai-nhat,Giải Nhất,40000000,8,
power655,00669,giai-nhi,Giải Nhì,500000,589,
power655,00669,giai-ba,Giải Ba,50000,12808,
power655,00670,jackpot-1,Jackpot 1,,0,32041280550
power655,00670,jackpot-2,Jackpot 2,,0,3470563700
power655,00670,giai-nhat,Giải Nhất,40000000,5,
power655,00670,giai-nhi,Giải Nhì,500000,488,
power655,00670,giai-ba,Giải Ba,50000,10830,
power655,00671,jackpot-1,Jackpot 1,,0,34313096550
power655,00671,jackpot-2,Jackpot 2,,0,3722987700
power655,00671,giai-nhat,Giải Nhất,40000000,7,
power655,00671,giai-nhi,Giải Nhì,500000,668,
power655,00671,giai-ba,Giải Ba,50000,15316,
power655,00672,jackpot-1,Jackpot 1,,0,36143063400
power655,00672,jackpot-2,Jackpot 2,,0,3926317350
power655,00672,giai-nhat,Giải Nhất,40000000,13,
power655,00672,giai-nhi,Giải Nhì,500000,719,
power655,00672,giai-ba,Giải Ba,50000,13837,
power655,00673,jackpot-1,Jackpot 1,,0,38394271200
power655,00673,jackpot-2,Jackpot 2,,0,4176451550
power655,00673,giai-nhat,Giải Nhất,40000000,12,
power655,00673,giai-nhi,Giải Nhì,500000,473,
power655,00673,giai-ba,Giải Ba,50000,10831,
power655,00674,jackpot-1,Jackpot 1,,0,40661845500
power655,00674,jackpot-2,Jackpot 2,,0,4428404250
power655,00674,giai-nhat,Giải Nhất,40000000,15,
power655,00674,giai-nhi,Giải Nhì,500000,721,
power655,00674,giai-ba,Giải Ba,50000,15339,
power655,00675,jackpot-1,Jackpot 1,,0,42691966950
power655,00675,jackpot-2,Jackpot 2,,0,4653973300
power655,00675,giai-nhat,Giải Nhất,40000000,15,
power655,00675,giai-nhi,Giải Nhì,500000,662,
power655,00675,giai-ba,Giải Ba,50000,13202,
power655,00676,jackpot-1,Jackpot 1,,0,44903463150
power655,00676,jackpot-2,Jackpot 2,,0,4899695100
power655,00676,giai-nhat,Giải Nhất,40000000,12,
power655,00676,giai-nhi,Giải Nhì,500000,684,
power655,00676,giai-ba,Giải Ba,50000,14534,
power655,00677,jackpot-1,Jackpot 1,,0,47714037600
