game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
lotto535,00039,giai-nhi,Giải Nhì,5000000,11,
lotto535,00039,giai-ba,Giải Ba,500000,92,
lotto535,00039,giai-tu,Giải Tư,100000,264,
lotto535,00039,giai-nam,Giải Năm,30000,3277,
lotto535,00039,giai-khuyen-khich,Giải Khuyến Khích,10000,16733,
lotto535,00040,giai-doc-dac,Giải Độc Đắc,,0,6338210000
lotto535,00040,giai-nhat,Giải Nhất,10000000,3,
lotto535,00040,giai-nhi,Giải Nhì,5000000,14,
lotto535,00040,giai-ba,Giải Ba,500000,145,
lotto535,00040,giai-tu,Giải Tư,100000,363,
lotto535,00040,giai-nam,Giải Năm,30000,3367,
lotto535,00040,giai-khuyen-khich,Giải Khuyến Khích,10000,25148,
lotto535,00041,giai-doc-dac,Giải Độc Đắc,,0,6492235000
lotto535,00041,giai-nhat,Giải Nhất,10000000,0,
lotto535,00041,giai-nhi,Giải Nhì,5000000,9,
lotto535,00041,giai-ba,Giải Ba,500000,73,
lotto535,00041,giai-tu,Giải Tư,100000,267,
lotto535,00041,giai-nam,Giải Năm,30000,2537,
lotto535,00041,giai-khuyen-khich,Giải Khuyến Khích,10000,16794,
lotto535,00042,giai-doc-dac,Giải Độc Đắc,,0,6680462500
lotto535,00042,giai-nhat,Giải Nhất,10000000,0,
lotto535,00042,giai-nhi,Giải Nhì,5000000,10,
lotto535,00042,giai-ba,Giải Ba,500000,122,
lotto535,00042,giai-tu,Giải Tư,100000,191,
lotto535,00042,giai-nam,Giải Năm,30000,2825,
lotto535,00042,giai-khuyen-khich,Giải Khuyến Khích,10000,15456,
lotto535,00043,giai-doc-dac,Giải Độc Đắc,,0,6825522500
lotto535,00043,giai-nhat,Giải Nhất,10000000,0,
lotto535,00043,giai-nhi,Giải Nhì,5000000,6,
lotto535,00043,giai-ba,Giải Ba,500000,117,
lotto535,00043,giai-tu,Giải Tư,100000,200,
lotto535,00043,giai-nam,Giải Năm,30000,2784,
lotto535,00043,giai-khuyen-khich,Giải Khuyến Khích,10000,14630,
