game,draw_id,tier_code,tier_name,ordinal,number
mega645,00025,main,Main numbers,3,14
mega645,00025,main,Main numbers,4,23
mega645,00025,main,Main numbers,5,25
mega645,00025,main,Main numbers,6,32
mega645,00026,main,Main numbers,1,4
mega645,00026,main,Main numbers,2,5
mega645,00026,main,Main numbers,3,6
mega645,00026,main,Main numbers,4,23
mega645,00026,main,Main numbers,5,31
mega645,00026,main,Main numbers,6,34
mega645,00027,main,Main numbers,1,7
mega645,00027,main,Main numbers,2,10
mega645,00027,main,Main numbers,3,17
mega645,00027,main,Main numbers,4,20
mega645,00027,main,Main numbers,5,25
mega645,00027,main,Main numbers,6,32
mega645,00028,main,Main numbers,1,5
mega645,00028,main,Main numbers,2,12
mega645,00028,main,Main numbers,3,15
mega645,00028,main,Main numbers,4,30
mega645,00028,main,Main numbers,5,37
mega645,00028,main,Main numbers,6,41
mega645,00029,main,Main numbers,1,8
mega645,00029,main,Main numbers,2,14
mega645,00029,main,Main numbers,3,19
mega645,00029,main,Main numbers,4,29
mega645,00029,main,Main numbers,5,30
mega645,00029,main,Main numbers,6,40
mega645,00030,main,Main numbers,1,1
mega645,00030,main,Main numbers,2,20
mega645,00030,main,Main numbers,3,28
mega645,00030,main,Main numbers,4,32
mega645,00030,main,Main numbers,5,42
mega645,00030,main,Main numbers,6,44
mega645,00031,main,Main numbers,1,3
mega645,00031,main,Main numbers,2,6
mega645,00031,main,Main numbers,3,17
mega645,00031,main,Main numbers,4,21
mega645,00031,main,Main numbers,5,32
mega645,00031,main,Main numbers,6,40
mega645,00032,main,Main numbers,1,6
mega645,00032,main,Main numbers,2,20
mega645,00032,main,Main numbers,3,30
mega645,00032,main,Main numbers,4,38
mega645,00032,main,Main numbers,5,40
mega645,00032,main,Main numbers,6,45
mega645,00033,main,Main numbers,1,16
mega645,00033,main,Main numbers,2,23
mega645,00033,main,Main numbers,3,27
mega645,00033,main,Main numbers,4,34
mega645,00033,main,Main numbers,5,35
mega645,00033,main,Main numbers,6,38
mega645,00034,main,Main numbers,1,5
mega645,00034,main,Main numbers,2,6
mega645,00034,main,Main numbers,3,19
mega645,00034,main,Main numbers,4,31
mega645,00034,main,Main numbers,5,42
mega645,00034,main,Main numbers,6,44
mega645,00035,main,Main numbers,1,24
mega645,00035,main,Main numbers,2,25
mega645,00035,main,Main numbers,3,27
mega645,00035,main,Main numbers,4,34
mega645,00035,main,Main numbers,5,44
mega645,00035,main,Main numbers,6,45
mega645,00036,main,Main numbers,1,2
mega645,00036,main,Main numbers,2,15
mega645,00036,main,Main numbers,3,20
mega645,00036,main,Main numbers,4,32
mega645,00036,main,Main numbers,5,33
mega645,00036,main,Main numbers,6,44
mega645,00037,main,Main numbers,1,2
mega645,00037,main,Main numbers,2,8
mega645,00037,main,Main numbers,3,15
mega645,00037,main,Main numbers,4,16
mega645,00037,main,Main numbers,5,19
mega645,00037,main,Main numbers,6,25
mega645,00038,main,Main numbers,1,3
mega645,00038,main,Main numbers,2,7
mega645,00038,main,Main numbers,3,9
mega645,00038,main,Main numbers,4,18
mega645,00038,main,Main numbers,5,28
mega645,00038,main,Main numbers,6,39
mega645,00039,main,Main numbers,1,5
mega645,00039,main,Main numbers,2,21
mega645,00039,main,Main numbers,3,31
mega645,00039,main,Main numbers,4,33
mega645,00039,main,Main numbers,5,38
mega645,00039,main,Main numbers,6,42
mega645,00040,main,Main numbers,1,2
mega645,00040,main,Main numbers,2,13
mega645,00040,main,Main numbers,3,15
mega645,00040,main,Main numbers,4,17
mega645,00040,main,Main numbers,5,18
mega645,00040,main,Main numbers,6,41
mega645,00041,main,Main numbers,1,16
mega645,00041,main,Main numbers,2,17
mega645,00041,main,Main numbers,3,30
mega645,00041,main,Main numbers,4,32
mega645,00041,main,Main numbers,5,34
mega645,00041,main,Main numbers,6,38
mega645,00042,main,Main numbers,1,2
mega645,00042,main,Main numbers,2,5
mega645,00042,main,Main numbers,3,12
mega645,00042,main,Main numbers,4,21
mega645,00042,main,Main numbers,5,22
mega645,00042,main,Main numbers,6,40
mega645,00043,main,Main numbers,1,1
mega645,00043,main,Main numbers,2,8
mega645,00043,main,Main numbers,3,16
mega645,00043,main,Main numbers,4,18
mega645,00043,main,Main numbers,5,21
mega645,00043,main,Main numbers,6,28
mega645,00044,main,Main numbers,1,10
mega645,00044,main,Main numbers,2,11
mega645,00044,main,Main numbers,3,13
mega645,00044,main,Main numbers,4,14
mega645,00044,main,Main numbers,5,16
mega645,00044,main,Main numbers,6,38
mega645,00045,main,Main numbers,1,7
mega645,00045,main,Main numbers,2,12
mega645,00045,main,Main numbers,3,25
mega645,00045,main,Main numbers,4,28
mega645,00045,main,Main numbers,5,40
mega645,00045,main,Main numbers,6,44
mega645,00046,main,Main numbers,1,3
mega645,00046,main,Main numbers,2,5
mega645,00046,main,Main numbers,3,8
mega645,00046,main,Main numbers,4,10
mega645,00046,main,Main numbers,5,13
mega645,00046,main,Main numbers,6,22
mega645,00047,main,Main numbers,1,5
mega645,00047,main,Main numbers,2,13
mega645,00047,main,Main numbers,3,22
mega645,00047,main,Main numbers,4,24
mega645,00047,main,Main numbers,5,28
mega645,00047,main,Main numbers,6,32
mega645,00048,main,Main numbers,1,4
mega645,00048,main,Main numbers,2,15
mega645,00048,main,Main numbers,3,16
mega645,00048,main,Main numbers,4,20
mega645,00048,main,Main numbers,5,26
mega645,00048,main,Main numbers,6,41
mega645,00049,main,Main numbers,1,2
mega645,00049,main,Main numbers,2,10
mega645,00049,main,Main numbers,3,14
mega645,00049,main,Main numbers,4,24
mega645,00049,main,Main numbers,5,25
mega645,00049,main,Main numbers,6,30
mega645,00050,main,Main numbers,1,10
mega645,00050,main,Main numbers,2,17
mega645,00050,main,Main numbers,3,22
mega645,00050,main,Main numbers,4,23
mega645,00050,main,Main numbers,5,30
mega645,00050,main,Main numbers,6,36
mega645,00051,main,Main numbers,1,11
mega645,00051,main,Main numbers,2,23
mega645,00051,main,Main numbers,3,25
mega645,00051,main,Main numbers,4,34
mega645,00051,main,Main numbers,5,36
mega645,00051,main,Main numbers,6,45
mega645,00052,main,Main numbers,1,1
mega645,00052,main,Main numbers,2,9
mega645,00052,main,Main numbers,3,17
mega645,00052,main,Main numbers,4,28
mega645,00052,main,Main numbers,5,43
mega645,00052,main,Main numbers,6,44
mega645,00053,main,Main numbers,1,11
mega645,00053,main,Main numbers,2,12
mega645,00053,main,Main numbers,3,16
mega645,00053,main,Main numbers,4,24
mega645,00053,main,Main numbers,5,26
mega645,00053,main,Main numbers,6,31
mega645,00054,main,Main numbers,1,9
mega645,00054,main,Main numbers,2,23
mega645,00054,main,Main numbers,3,33
mega645,00054,main,Main numbers,4,38
mega645,00054,main,Main numbers,5,41
mega645,00054,main,Main numbers,6,42
mega645,00055,main,Main numbers,1,2
mega645,00055,main,Main numbers,2,22
mega645,00055,main,Main numbers,3,23
mega645,00055,main,Main numbers,4,24
mega645,00055,main,Main numbers,5,28
mega645,00055,main,Main numbers,6,37
mega645,00056,main,Main numbers,1,3
mega645,00056,main,Main numbers,2,4
mega645,00056,main,Main numbers,3,25
mega645,00056,main,Main numbers,4,31
mega645,00056,main,Main numbers,5,37
mega645,00056,main,Main numbers,6,40
mega645,00057,main,Main numbers,1,12
mega645,00057,main,Main numbers,2,16
mega645,00057,main,Main numbers,3,17
mega645,00057,main,Main numbers,4,18
mega645,00057,main,Main numbers,5,22
mega645,00057,main,Main numbers,6,30
mega645,00058,main,Main numbers,1,6
mega645,00058,main,Main numbers,2,15
mega645,00058,main,Main numbers,3,17
mega645,00058,main,Main numbers,4,20
mega645,00058,main,Main numbers,5,23
mega645,00058,main,Main numbers,6,41
mega645,00059,main,Main numbers,1,17
mega645,00059,main,Main numbers,2,26
mega645,00059,main,Main numbers,3,33
mega645,00059,main,Main numbers,4,34
mega645,00059,main,Main numbers,5,37
mega645,00059,main,Main numbers,6,42
mega645,00060,main,Main numbers,1,3
mega645,00060,main,Main numbers,2,5
mega645,00060,main,Main numbers,3,13
mega645,00060,main,Main numbers,4,27
mega645,00060,main,Main numbers,5,38
mega645,00060,main,Main numbers,6,44
mega645,00061,main,Main numbers,1,13
mega645,00061,main,Main numbers,2,23
mega645,00061,main,Main numbers,3,27
mega645,00061,main,Main numbers,4,28
mega645,00061,main,Main numbers,5,32
mega645,00061,main,Main numbers,6,45
mega645,00062,main,Main numbers,1,11
mega645,00062,main,Main numbers,2,12
mega645,00062,main,Main numbers,3,15
mega645,00062,main,Main numbers,4,17
mega645,00062,main,Main numbers,5,21
mega645,00062,main,Main numbers,6,26
mega645,00063,main,Main numbers,1,2
mega645,00063,main,Main numbers,2,3
mega645,00063,main,Main numbers,3,4
mega645,00063,main,Main numbers,4,5
mega645,00063,main,Main numbers,5,22
mega645,00063,main,Main numbers,6,24
mega645,00064,main,Main numbers,1,5
mega645,00064,main,Main numbers,2,6
mega645,00064,main,Main numbers,3,12
mega645,00064,main,Main numbers,4,16
mega645,00064,main,Main numbers,5,26
mega645,00064,main,Main numbers,6,30
mega645,00065,main,Main numbers,1,5
mega645,00065,main,Main numbers,2,8
mega645,00065,main,Main numbers,3,33
mega645,00065,main,Main numbers,4,34
mega645,00065,main,Main numbers,5,39
mega645,00065,main,Main numbers,6,44
mega645,00066,main,Main numbers,1,3
mega645,00066,main,Main numbers,2,7
mega645,00066,main,Main numbers,3,30
