game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
max3d_pro,00597,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00597,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00597,giai-ba,Giải Ba,4000000,,
max3d_pro,00597,giai-tu,Giải tư,1000000,,
max3d_pro,00597,giai-nam,Giải năm,100000,,
max3d_pro,00597,giai-sau,Giải sáu,40000,,
max3d_pro,00598,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00598,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00598,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00598,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00598,giai-ba,Giải Ba,4000000,,
max3d_pro,00598,giai-tu,Giải tư,1000000,,
max3d_pro,00598,giai-nam,Giải năm,100000,,
max3d_pro,00598,giai-sau,Giải sáu,40000,,
max3d_pro,00599,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00599,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00599,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00599,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00599,giai-ba,Giải Ba,4000000,,
max3d_pro,00599,giai-tu,Giải tư,1000000,,
max3d_pro,00599,giai-nam,Giải năm,100000,,
max3d_pro,00599,giai-sau,Giải sáu,40000,,
max3d_pro,00600,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00600,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00600,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00600,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00600,giai-ba,Giải Ba,4000000,,
max3d_pro,00600,giai-tu,Giải tư,1000000,,
max3d_pro,00600,giai-nam,Giải năm,100000,,
max3d_pro,00600,giai-sau,Giải sáu,40000,,
max3d_pro,00601,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00601,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00601,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00601,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00601,giai-ba,Giải Ba,4000000,,
max3d_pro,00601,giai-tu,Giải tư,1000000,,
max3d_pro,00601,giai-nam,Giải năm,100000,,
max3d_pro,00601,giai-sau,Giải sáu,40000,,
max3d_pro,00602,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00602,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00602,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00602,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00602,giai-ba,Giải Ba,4000000,,
max3d_pro,00602,giai-tu,Giải tư,1000000,,
max3d_pro,00602,giai-nam,Giải năm,100000,,
max3d_pro,00602,giai-sau,Giải sáu,40000,,
max3d_pro,00603,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00603,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00603,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00603,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00603,giai-ba,Giải Ba,4000000,,
max3d_pro,00603,giai-tu,Giải tư,1000000,,
max3d_pro,00603,giai-nam,Giải năm,100000,,
max3d_pro,00603,giai-sau,Giải sáu,40000,,
max3d_pro,00604,giai-dac-biet,Giải Đặc biệt,2000000000,,
max3d_pro,00604,giai-phu-dac-biet,Giải phụ Đặc biệt,400000000,,
max3d_pro,00604,giai-nhat,Giải Nhất,30000000,,
max3d_pro,00604,giai-nhi,Giải Nhì,10000000,,
max3d_pro,00604,giai-ba,Giải Ba,4000000,,
max3d_pro,00604,giai-tu,Giải tư,1000000,,
