game,draw_id,prize_code,prize_name,amount_vnd,winner_count,jackpot_vnd
mega645,01068,jackpot,Jackpot,,0,17548985500
mega645,01068,giai-nhat,Giải Nhất,10000000,20,
mega645,01068,giai-nhi,Giải Nhì,300000,1121,
mega645,01068,giai-ba,Giải Ba,30000,17512,
mega645,01069,jackpot,Jackpot,,0,19016179500
mega645,01069,giai-nhat,Giải Nhất,10000000,31,
mega645,01069,giai-nhi,Giải Nhì,300000,1091,
mega645,01069,giai-ba,Giải Ba,30000,17479,
mega645,01070,jackpot,Jackpot,,0,20583141500
mega645,01070,giai-nhat,Giải Nhất,10000000,28,
mega645,01070,giai-nhi,Giải Nhì,300000,1363,
mega645,01070,giai-ba,Giải Ba,30000,20160,
mega645,01071,jackpot,Jackpot,,0,22442762000
mega645,01071,giai-nhat,Giải Nhất,10000000,16,
mega645,01071,giai-nhi,Giải Nhì,300000,1045,
mega645,01071,giai-ba,Giải Ba,30000,18342,
mega645,01072,jackpot,Jackpot,,0,24294014000
mega645,01072,giai-nhat,Giải Nhất,10000000,17,
mega645,01072,giai-nhi,Giải Nhì,300000,1247,
mega645,01072,giai-ba,Giải Ba,30000,18637,
mega645,01073,jackpot,Jackpot,,0,27710756500
mega645,01073,giai-nhat,Giải Nhất,10000000,29,
mega645,01073,giai-nhi,Giải Nhì,300000,1387,
mega645,01073,giai-ba,Giải Ba,30000,19982,
mega645,01074,jackpot,Jackpot,,0,31497747500
mega645,01074,giai-nhat,Giải Nhất,10000000,26,
mega645,01074,giai-nhi,Giải Nhì,300000,1322,
mega645,01074,giai-ba,Giải Ba,30000,21684,
mega645,01075,jackpot,Jackpot,,0,35508728000
mega645,01075,giai-nhat,Giải Nhất,10000000,29,
mega645,01075,giai-nhi,Giải Nhì,300000,1374,
mega645,01075,giai-ba,Giải Ba,30000,22570,
mega645,01076,jackpot,Jackpot,,1,40017756500
mega645,01076,giai-nhat,Giải Nhất,10000000,29,
mega645,01076,giai-nhi,Giải Nhì,300000,1422,
mega645,01076,giai-ba,Giải Ba,30000,24052,
mega645,01077,jackpot,Jackpot,,0,13278988000
mega645,01077,giai-nhat,Giải Nhất,10000000,22,
mega645,01077,giai-nhi,Giải Nhì,300000,981,
mega645,01077,giai-ba,Giải Ba,30000,14777,
mega645,01078,jackpot,Jackpot,,0,14785414000
mega645,01078,giai-nhat,Giải Nhất,10000000,21,
mega645,01078,giai-nhi,Giải Nhì,300000,846,
mega645,01078,giai-ba,Giải Ba,30000,14809,
mega645,01079,jackpot,Jackpot,,0,16571524500
mega645,01079,giai-nhat,Giải Nhất,10000000,17,
mega645,01079,giai-nhi,Giải Nhì,300000,920,
mega645,01079,giai-ba,Giải Ba,30000,16081,
mega645,01080,jackpot,Jackpot,,0,18455034500
mega645,01080,giai-nhat,Giải Nhất,10000000,15,
mega645,01080,giai-nhi,Giải Nhì,300000,878,
mega645,01080,giai-ba,Giải Ba,30000,16499,
mega645,01081,jackpot,Jackpot,,1,20257762000
mega645,01081,giai-nhat,Giải Nhất,10000000,23,
mega645,01081,giai-nhi,Giải Nhì,300000,1221,
mega645,01081,giai-ba,Giải Ba,30000,19433,
mega645,01082,jackpot,Jackpot,,0,13359965500
mega645,01082,giai-nhat,Giải Nhất,10000000,22,
mega645,01082,giai-nhi,Giải Nhì,300000,1032,
mega645,01082,giai-ba,Giải Ba,30000,16053,
mega645,01083,jackpot,Jackpot,,1,14818425000
mega645,01083,giai-nhat,Giải Nhất,10000000,19,
mega645,01083,giai-nhi,Giải Nhì,300000,873,
mega645,01083,giai-ba,Giải Ba,30000,15379,
mega645,01084,jackpot,Jackpot,,0,13295078500
mega645,01084,giai-nhat,Giải Nhất,10000000,14,
mega645,01084,giai-nhi,Giải Nhì,300000,944,
mega645,01084,giai-ba,Giải Ba,30000,14900,
mega645,01085,jackpot,Jackpot,,0,14916257500
mega645,01085,giai-nhat,Giải Nhất,10000000,16,
mega645,01085,giai-nhi,Giải Nhì,300000,1003,
mega645,01085,giai-ba,Giải Ba,30000,16013,
mega645,01086,jackpot,Jackpot,,0,16395939500
mega645,01086,giai-nhat,Giải Nhất,10000000,28,
mega645,01086,giai-nhi,Giải Nhì,300000,1022,
mega645,01086,giai-ba,Giải Ba,30000,15753,
mega645,01087,jackpot,Jackpot,,0,17754370000
mega645,01087,giai-nhat,Giải Nhất,10000000,22,
mega645,01087,giai-nhi,Giải Nhì,300000,915,
mega645,01087,giai-ba,Giải Ba,30000,13906,
mega645,01088,jackpot,Jackpot,,0,19335329000
mega645,01088,giai-nhat,Giải Nhất,10000000,12,
mega645,01088,giai-nhi,Giải Nhì,300000,902,
mega645,01088,giai-ba,Giải Ba,30000,14993,
mega645,01089,jackpot,Jackpot,,0,20706940500
mega645,01089,giai-nhat,Giải Nhất,10000000,9,
mega645,01089,giai-nhi,Giải Nhì,300000,807,
mega645,01089,giai-ba,Giải Ba,30000,13892,
mega645,01090,jackpot,Jackpot,,0,22006990500
mega645,01090,giai-nhat,Giải Nhất,10000000,18,
mega645,01090,giai-nhi,Giải Nhì,300000,926,
mega645,01090,giai-ba,Giải Ba,30000,14065,
mega645,01091,jackpot,Jackpot,,0,23348795000
mega645,01091,giai-nhat,Giải Nhất,10000000,24,
mega645,01091,giai-nhi,Giải Nhì,300000,1034,
mega645,01091,giai-ba,Giải Ba,30000,16790,
mega645,01092,jackpot,Jackpot,,0,24718436500
mega645,01092,giai-nhat,Giải Nhất,10000000,24,
mega645,01092,giai-nhi,Giải Nhì,300000,982,
mega645,01092,giai-ba,Giải Ba,30000,15925,
mega645,01093,jackpot,Jackpot,,0,26272334000
mega645,01093,giai-nhat,Giải Nhất,10000000,15,
mega645,01093,giai-nhi,Giải Nhì,300000,978,
mega645,01093,giai-ba,Giải Ba,30000,16787,
mega645,01094,jackpot,Jackpot,,0,27497610500
mega645,01094,giai-nhat,Giải Nhất,10000000,36,
mega645,01094,giai-nhi,Giải Nhì,300000,1325,
mega645,01094,giai-ba,Giải Ba,30000,18682,
mega645,01095,jackpot,Jackpot,,0,29109343500
mega645,01095,giai-nhat,Giải Nhất,10000000,17,
mega645,01095,giai-nhi,Giải Nhì,300000,1078,
mega645,01095,giai-ba,Giải Ba,30000,17324,
mega645,01096,jackpot,Jackpot,,0,30649643500
mega645,01096,giai-nhat,Giải Nhất,10000000,21,
mega645,01096,giai-nhi,Giải Nhì,300000,1096,
mega645,01096,giai-ba,Giải Ba,30000,18528,
mega645,01097,jackpot,Jackpot,,0,32375490000
mega645,01097,giai-nhat,Giải Nhất,10000000,25,
mega645,01097,giai-nhi,Giải Nhì,300000,956,
mega645,01097,giai-ba,Giải Ba,30000,16563,
mega645,01098,jackpot,Jackpot,,0,34126014500
mega645,01098,giai-nhat,Giải Nhất,10000000,13,
mega645,01098,giai-nhi,Giải Nhì,300000,900,
mega645,01098,giai-ba,Giải Ba,30000,16120,
mega645,01099,jackpot,Jackpot,,0,35790940500
mega645,01099,giai-nhat,Giải Nhất,10000000,20,
mega645,01099,giai-nhi,Giải Nhì,300000,1193,
mega645,01099,giai-ba,Giải Ba,30000,18611,
mega645,01100,jackpot,Jackpot,,1,37479466500
mega645,01100,giai-nhat,Giải Nhất,10000000,29,
mega645,01100,giai-nhi,Giải Nhì,300000,1129,
mega645,01100,giai-ba,Giải Ba,30000,18857,
mega645,01101,jackpot,Jackpot,,0,13077534000
mega645,01101,giai-nhat,Giải Nhất,10000000,13,
mega645,01101,giai-nhi,Giải Nhì,300000,651,
mega645,01101,giai-ba,Giải Ba,30000,11036,
mega645,01102,jackpot,Jackpot,,1,13646085500
mega645,01102,giai-nhat,Giải Nhất,10000000,69,
mega645,01102,giai-nhi,Giải Nhì,300000,1131,
mega645,01102,giai-ba,Giải Ba,30000,12621,
mega645,01103,jackpot,Jackpot,,0,13094802500
mega645,01103,giai-nhat,Giải Nhất,10000000,19,
mega645,01103,giai-nhi,Giải Nhì,300000,664,
mega645,01103,giai-ba,Giải Ba,30000,11120,
mega645,01104,jackpot,Jackpot,,0,14611984000
mega645,01104,giai-nhat,Giải Nhất,10000000,16,
mega645,01104,giai-nhi,Giải Nhì,300000,716,
mega645,01104,giai-ba,Giải Ba,30000,14075,
mega645,01105,jackpot,Jackpot,,0,15968955500
mega645,01105,giai-nhat,Giải Nhất,10000000,19,
mega645,01105,giai-nhi,Giải Nhì,300000,894,
mega645,01105,giai-ba,Giải Ba,30000,14274,
mega645,01106,jackpot,Jackpot,,0,17304235500
mega645,01106,giai-nhat,Giải Nhất,10000000,28,
mega645,01106,giai-nhi,Giải Nhì,300000,890,
mega645,01106,giai-ba,Giải Ba,30000,15074,
mega645,01107,jackpot,Jackpot,,0,18683183000
mega645,01107,giai-nhat,Giải Nhất,10000000,32,
mega645,01107,giai-nhi,Giải Nhì,300000,1112,
mega645,01107,giai-ba,Giải Ba,30000,16382,
mega645,01108,jackpot,Jackpot,,0,20172156000
mega645,01108,giai-nhat,Giải Nhất,10000000,34,
mega645,01108,giai-nhi,Giải Nhì,300000,1049,
mega645,01108,giai-ba,Giải Ba,30000,17430,
mega645,01109,jackpot,Jackpot,,0,22112806000
mega645,01109,giai-nhat,Giải Nhất,10000000,32,
mega645,01109,giai-nhi,Giải Nhì,300000,1185,
mega645,01109,giai-ba,Giải Ba,30000,21085,
mega645,01110,jackpot,Jackpot,,0,24166305500
mega645,01110,giai-nhat,Giải Nhất,10000000,22,
mega645,01110,giai-nhi,Giải Nhì,300000,1090,
mega645,01110,giai-ba,Giải Ba,30000,18888,
mega645,01111,jackpot,Jackpot,,0,26107271500
mega645,01111,giai-nhat,Giải Nhất,10000000,24,
mega645,01111,giai-nhi,Giải Nhì,300000,1036,
mega645,01111,giai-ba,Giải Ba,30000,18926,
mega645,01112,jackpot,Jackpot,,0,28509002000
mega645,01112,giai-nhat,Giải Nhất,10000000,27,
mega645,01112,giai-nhi,Giải Nhì,300000,1103,
mega645,01112,giai-ba,Giải Ba,30000,19349,
mega645,01113,jackpot,Jackpot,,0,30339644500
mega645,01113,giai-nhat,Giải Nhất,10000000,38,
mega645,01113,giai-nhi,Giải Nhì,300000,1360,
mega645,01113,giai-ba,Giải Ba,30000,21741,
mega645,01114,jackpot,Jackpot,,0,32603524000
mega645,01114,giai-nhat,Giải Nhất,10000000,14,
mega645,01114,giai-nhi,Giải Nhì,300000,1220,
mega645,01114,giai-ba,Giải Ba,30000,20921,
mega645,01115,jackpot,Jackpot,,0,34834282500
mega645,01115,giai-nhat,Giải Nhất,10000000,28,
mega645,01115,giai-nhi,Giải Nhì,300000,1456,
mega645,01115,giai-ba,Giải Ba,30000,24163,
mega645,01116,jackpot,Jackpot,,0,36816190500
mega645,01116,giai-nhat,Giải Nhất,10000000,40,
mega645,01116,giai-nhi,Giải Nhì,300000,1708,
mega645,01116,giai-ba,Giải Ba,30000,25289,
mega645,01117,jackpot,Jackpot,,0,41347137000
mega645,01117,giai-nhat,Giải Nhất,10000000,23,
mega645,01117,giai-nhi,Giải Nhì,300000,1176,
mega645,01117,giai-ba,Giải Ba,30000,20837,
mega645,01118,jackpot,Jackpot,,0,46370024000
mega645,01118,giai-nhat,Giải Nhất,10000000,41,
mega645,01118,giai-nhi,Giải Nhì,300000,1735,
mega645,01118,giai-ba,Giải Ba,30000,27071,
mega645,01119,jackpot,Jackpot,,0,52013662000
mega645,01119,giai-nhat,Giải Nhất,10000000,32,
mega645,01119,giai-nhi,Giải Nhì,300000,1691,
mega645,01119,giai-ba,Giải Ba,30000,28670,
mega645,01120,jackpot,Jackpot,,0,57741013000
mega645,01120,giai-nhat,Giải Nhất,10000000,38,
mega645,01120,giai-nhi,Giải Nhì,300000,1980,
mega645,01120,giai-ba,Giải Ba,30000,31624,
mega645,01121,jackpot,Jackpot,,0,64531119500
mega645,01121,giai-nhat,Giải Nhất,10000000,36,
mega645,01121,giai-nhi,Giải Nhì,300000,2145,
mega645,01121,giai-ba,Giải Ba,30000,36946,
mega645,01122,jackpot,Jackpot,,0,71959468000
mega645,01122,giai-nhat,Giải Nhất,10000000,31,
mega645,01122,giai-nhi,Giải Nhì,300000,1791,
mega645,01122,giai-ba,Giải Ba,30000,33459,
mega645,01123,jackpot,Jackpot,,0,79611327000
mega645,01123,giai-nhat,Giải Nhất,10000000,47,
mega645,01123,giai-nhi,Giải Nhì,300000,2073,
mega645,01123,giai-ba,Giải Ba,30000,35516,
mega645,01124,jackpot,Jackpot,,0,87610138500
